"","SRR1033045","SRR1033062","SRR1033262","SRR1033083","SRR1033055","SRR1033121","SRR1033030","SRR1033208","SRR1033026","SRR1033107","SRR1033116","SRR1033104","SRR1033088","SRR1033215","SRR1033024","SRR1033058","SRR1033079","SRR1033212","SRR1033117","SRR1033149"
"LOC653486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC653501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC653513",2,0,0,0,0,28,5,1,5,25,8,9,0,2,0,3,6,0,12,20
"LOC653653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC653712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC653786",0,0,0,0,140,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
"LOC654342",64,0,25,38,240,27,38,265,123,136,28,76,40,0,65,156,0,24,237,263
"LOC654433",1,0,82,1,0,0,5,0,0,0,0,0,5,0,0,0,2,3,0,0
"LOC727677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC727849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC727896",42,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"LOC727915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC727924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC727982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
"LOC728040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728190",13,0,3,14,3,93,54,16,1,0,9,65,0,0,1,54,2,53,0,57
"LOC728218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728323",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728342",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0
"LOC728377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728392",0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0
"LOC728407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728554",0,64,4,0,1,0,28,30,0,0,0,7,0,1,0,30,0,0,21,35
"LOC728558",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"LOC728606",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LOC728613",0,0,1,0,0,0,3,0,0,0,0,7,0,0,0,2,0,1,0,0
"LOC728716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728730",6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,4
"LOC728739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC728819",0,0,0,0,0,0,0,0,0,0,10,0,0,762,0,0,0,0,0,0
"LOC728875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"LOC728989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729013",1,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0
"LOC729020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC729177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729444",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
"LOC729506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729603",1,1,6,2,2,1,3,2,0,0,0,1,0,7,0,1,0,2,0,16
"LOC729609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729732",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LOC729737",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC729739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729852",1,0,3,24,0,2,0,25,0,12,0,0,52,0,0,0,0,0,0,0
"LOC729911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC729970",0,0,0,0,0,0,0,16,0,157,7,0,0,4,3,19,0,0,0,14
"LOC729987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730101",142,0,0,84,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
"LOC730102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730183",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"LOC730227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC730811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC731223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC731275",6,1,0,0,3,0,2,0,0,0,0,1,1,0,0,0,16,25,0,1
"LOC731424",0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"LOC731779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC732275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC79015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC81691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC84931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC90246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC90499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC90784",0,0,17,0,0,2,0,0,0,0,0,0,0,0,77,0,4,1,9,0
"LOC90834",1,1,4,2,0,0,1,9,2,0,0,1,1,1,0,3,2,6,1,1
"LOC91450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC91948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC92249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,29,174,0
"LOC93432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC93622",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC96610",0,0,19,7,41,7,5,22,0,3,8,4,1,5,4,3,9,9,1,3
"LOH12CR1",0,0,0,4,0,0,4,0,0,31,0,67,0,0,12,0,2,0,0,14
"LOH12CR2",0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,12,0
"LONP1",0,0,0,0,0,1,0,0,0,59,0,0,0,0,0,0,3,0,0,0
"LONP2",0,0,140,0,0,39,1,0,1,76,27,94,42,0,47,17,0,0,13,0
"LONRF1",0,0,0,20,66,2,0,32,4,7,0,0,0,0,0,2,0,0,0,0
"LONRF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LONRF3",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"LOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"LOXHD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOXL1",0,0,0,1,1,0,0,1,0,0,0,0,4,255,98,0,0,1,0,0
"LOXL1-AS1",3,0,0,93,0,4,60,1,0,0,0,0,0,0,0,0,0,0,0,0
"LOXL2",5,0,1,5,103,47,7,98,6,0,0,0,0,0,0,7,0,0,0,0
"LOXL3",0,0,1,0,0,0,30,11,0,0,0,0,0,0,0,0,1,0,0,3
"LOXL4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"LPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPAL2",1,1,0,1,5,3,0,3,0,0,1,0,0,4,0,1,1,2,6,7
"LPAR1",0,51,0,71,289,1,428,0,190,0,213,5,0,0,82,0,103,178,212,157
"LPAR2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPAR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPAR4",14,0,28,2,0,1,2,18,9,1,0,0,0,0,1,1,0,12,0,0
"LPAR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPAR6",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,55
"LPCAT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPCAT2",0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
"LPCAT3",0,3,0,0,0,0,0,0,0,1,0,0,0,6,0,37,0,0,0,0
"LPCAT4",4,0,0,0,2,0,11,0,0,2,0,1,11,200,5,0,191,0,8,349
"LPGAT1",0,0,10,0,21,0,0,0,1,15,18,0,0,0,0,54,0,0,0,0
"LPHN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPHN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPHN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPIN1",4,0,0,30,0,0,0,1,0,1,0,10,1,0,0,117,1,6,10,0
"LPIN2",0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,8,0,0,0
"LPIN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPP",17,1,13,7,64,58,10,10,22,16,39,2,7,1,44,37,44,48,5,2
"LPP-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPPR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPPR2",0,0,0,0,227,23,0,0,0,7,25,0,0,0,0,0,0,0,0,0
"LPPR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPPR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPPR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LPXN",0,0,0,22,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
"LRAT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LRBA",13,0,0,0,0,0,0,0,47,0,0,0,0,0,0,15,0,16,0,0
"LRCH1",0,2,0,50,0,11,0,5,16,0,8,40,0,0,0,2,0,0,0,2
"LRCH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRCH3",0,0,0,0,13,0,0,0,21,0,20,10,2,0,0,0,1,0,3,7
"LRCH4",0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0
"LRCOL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRFN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRFN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRFN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRFN4",0,0,4,6,0,0,0,2,8,0,0,43,0,0,0,0,0,13,10,1
"LRFN5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRGUK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRIF1",0,82,0,158,0,0,0,1,48,148,0,1,244,0,1,0,0,0,0,0
"LRIG1",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,13,0,0,0,0
"LRIG2",0,149,3,0,0,0,25,0,0,0,0,0,0,0,0,210,0,0,0,0
"LRIG3",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0
"LRIT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRIT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRIT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRP1",4,3,1,1,2,3,0,24,0,0,0,2,7,0,1,5,0,7,1,1
"LRP10",0,0,0,0,0,205,0,0,0,56,0,0,14,116,0,0,0,0,0,0
"LRP11",0,0,0,6,0,0,0,0,0,38,13,0,0,0,0,0,0,0,0,0
"LRP12",65,18,72,0,0,41,0,0,0,0,4,0,60,0,59,84,133,275,0,70
"LRP1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRP2BP",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,24,0,0
"LRP3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LRP4",0,0,0,71,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0
"LRP4-AS1",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"LRP5",0,3,0,0,1,1,0,2,26,1,0,0,0,13,11,0,0,0,3,5
"LRP5L",0,0,0,0,0,0,0,0,70,51,4,83,0,0,0,0,0,0,0,127
"LRP6",4,28,0,2,0,46,0,11,2,0,0,60,22,0,1,105,44,3,5,4
"LRP8",0,0,0,0,1,0,0,0,0,0,1,15,0,1,1,0,0,0,0,0
"LRPAP1",8,2,8,3,30,0,2,7,0,3,14,0,21,12,12,1,29,1,4,7
"LRPPRC",1,0,5,1,27,27,5,2,15,10,0,78,54,202,128,23,36,4,68,12
"LRR1",0,22,9,0,0,0,0,0,0,0,0,151,0,0,0,0,118,0,0,0
"LRRC1",38,0,53,4,39,0,0,65,2,0,0,0,16,0,6,51,27,0,3,0
"LRRC10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC10B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC14",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC14B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC16A",0,0,16,0,23,0,111,0,15,65,104,62,0,0,35,11,0,0,0,0
"LRRC16B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC17",55,417,132,312,118,657,5,4,344,75,269,140,469,6,84,10,513,297,25,6
"LRRC18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC2",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0
"LRRC2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC20",0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"LRRC23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC25",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LRRC26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC27",0,0,1,0,0,23,0,3,0,0,0,0,0,1,0,0,0,2,0,0
"LRRC28",0,0,0,5,231,73,0,0,0,2,0,0,0,0,0,8,389,0,0,0
"LRRC29",0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC34",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0
"LRRC36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC37A",0,0,2,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0
"LRRC37A11P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC37A2",0,0,0,0,0,13,0,0,0,0,0,4,0,21,0,0,0,0,0,11
"LRRC37A3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"LRRC37A4P",5,0,0,3,1,0,2,1,1,0,8,2,0,0,19,1,0,0,0,1
"LRRC37A5P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC37A6P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC37B",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC37BP1",11,0,6,42,0,0,18,2,10,9,0,0,0,8,0,0,0,2,97,0
"LRRC38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC39",0,155,20,0,0,0,0,0,0,0,8,4,0,0,0,25,0,12,0,80
"LRRC3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC4",0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC40",4,0,1,0,2,19,3,58,0,0,8,73,41,0,5,29,7,62,97,47
"LRRC41",40,1,0,0,0,2,22,34,23,0,24,187,0,0,27,0,5,64,0,39
"LRRC42",0,1,0,0,911,47,267,2,0,1,0,19,1,38,0,1,0,0,0,1
"LRRC43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC47",151,284,123,0,37,0,0,0,0,0,0,0,8,20,0,0,0,44,95,4
"LRRC48",1,0,0,0,0,0,0,0,5,1,0,24,2,0,0,0,0,7,0,0
"LRRC49",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC4B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC4C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC57",0,2,12,0,34,0,0,34,0,1,0,0,0,0,0,0,0,1,0,0
"LRRC58",1,4,24,3,2,4,9,25,17,0,0,2,48,1,13,1,3,6,3,0
"LRRC59",2,4,1,16,0,0,0,0,0,23,0,4,0,193,0,2,4,7,0,0
"LRRC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC66",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC8A",60,0,72,9,0,107,78,77,12,43,9,0,0,0,69,0,118,135,151,1
"LRRC8B",0,0,0,7,0,45,45,0,0,21,0,1,56,151,0,0,0,25,2,0
"LRRC8C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC8D",0,0,0,0,0,2,0,0,0,0,0,30,0,9,0,17,0,0,0,8
"LRRC8E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRCC1",28,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0
"LRRD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRFIP1",46,24,133,86,52,261,70,75,245,82,148,49,100,30,70,52,139,501,108,575
"LRRFIP2",39,86,51,0,0,0,14,58,36,66,85,25,67,0,76,121,112,14,141,0
"LRRIQ1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRIQ3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRIQ4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRN4CL",0,0,0,1,0,0,0,0,26,0,1,0,0,0,26,0,3,0,1,0
"LRRTM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRTM2",0,0,0,0,0,0,39,8,0,0,60,20,0,0,0,0,81,20,0,0
"LRRTM3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRTM4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRSAM1",0,0,7,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0
"LRTM1",0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,99,0
"LRTM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRTOMT",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0
"LRWD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSAMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSAMP-AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSG1",3,7,56,24,0,1,39,2,5,195,0,0,10,0,44,45,10,0,0,0
"LSM1",192,2,237,128,5,76,109,24,284,153,180,312,7,56,92,41,149,60,38,29
"LSM10",2,9,34,51,312,364,149,120,70,75,0,186,0,0,214,0,52,269,271,465
"LSM11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSM12",320,859,914,284,676,489,439,257,560,374,255,403,1053,9,427,403,378,236,625,116
"LSM14A",5,11,24,36,134,64,0,47,42,44,1,14,6,4,60,5,67,77,54,285
"LSM14B",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"LSM2",12,24,0,19,0,192,18,419,27,124,97,89,0,0,100,89,6,0,174,0
"LSM3",1270,426,148,998,694,238,679,217,920,347,92,162,308,84,392,68,250,105,394,6
"LSM4",2,0,1,2,0,7,0,121,1,30,47,46,133,0,0,0,0,22,4,137
"LSM5",10,1,74,37,0,3,20,118,25,43,27,3,73,49,9,5,5,56,69,37
"LSM6",117,22,155,45,60,0,4,108,160,0,94,67,67,1,9,0,10,184,24,33
"LSM7",0,18,19,10,0,79,75,330,194,146,148,119,753,484,9,8,661,0,94,19
"LSMD1",101,166,106,33,71,10,25,74,68,4,105,14,122,169,30,19,81,58,99,43
"LSP1",38,62,23,197,136,6,76,449,144,59,25,269,80,7,5,0,98,67,43,12
"LSP1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LSS",0,0,2,3,67,0,9,0,0,63,42,0,8,0,0,5,0,0,0,1
